"x1","x2","x3","x4","x5"
0.388408577641265,-0.837613194041175,-0.322482787921326,0.20209599349401,-0.0520093731070495
0.374044109579901,-0.848583931680414,-0.310402834031317,0.201937274233888,-0.0535512173783602
0.356629986686733,-0.861164077364328,-0.295686142186624,0.201694743728807,-0.0556814163256392
0.337109224457606,-0.874370229141462,-0.27909830064834,0.201329404769291,-0.0583496574724347
0.0908365647788618,-0.965901248883608,-0.0505468649118314,0.223883219656377,-0.0781333111300281
0.0867874626622233,-0.966667699498237,-0.0477006405629949,0.222218271371711,-0.0797821021902025
0.0838780355075504,-0.967168562395283,-0.0457379042860815,0.221031396826126,-0.0812564631413667
0.0819609803698412,-0.96749767727174,-0.0445051067010487,0.220250960338636,-0.0820941661632534
0.0678518386966595,-0.96922406725472,-0.0323085222286309,0.219184347492975,-0.0831577816273446
0.0673784058489916,-0.969337734989162,-0.0322079244829719,0.21894332758897,-0.082891343674095
0.0667124636716144,-0.969493459204219,-0.0319739313691024,0.218588014693405,-0.0826367188137361
0.0648744170197823,-0.969876939106261,-0.030990948654726,0.217631178645264,-0.082500085994906
0.0622121840484842,-0.970411043257821,-0.0295067921595872,0.216247053693084,-0.082453697701769
0.058625748814138,-0.971052243281432,-0.0274526462943121,0.21444460146459,-0.0829483424078705
0.0538356712184507,-0.971889336385134,-0.0250256671290752,0.211928912362073,-0.0836223081186842
0.0495936377972346,-0.972554353793746,-0.0229214503488261,0.209723899820065,-0.0846699058995399
0.0470403938802603,-0.972884633984124,-0.0216552710541156,0.208384025263077,-0.0859641643471109
0.0468086808913434,-0.972788993018991,-0.0217696111938741,0.208211203932378,-0.0875482783371976
0.0485093876232667,-0.972363959555845,-0.0230570105857003,0.20903476573498,-0.0890393758191752
0.0517605945936818,-0.971607346644569,-0.0252881272276313,0.210676859835355,-0.0909712929711506
0.0566093282753075,-0.970525658290721,-0.0283350034381442,0.213229076342352,-0.0927675543168475
0.0613025457481971,-0.969405981674629,-0.0310829315324856,0.215846213717592,-0.0945426039908232
0.0680398802952147,-0.968215337233305,-0.0360733079827608,0.217522127931351,-0.0965011696665363
0.0746413611518431,-0.966986778203069,-0.0407985603477576,0.219107246802002,-0.0984516625468834
0.0822099252358931,-0.96543693325945,-0.0460770318094437,0.221290108084788,-0.100402446657201
0.0883599579012278,-0.963787435887617,-0.0490908494166843,0.224631684211694,-0.102161593647671
0.0955641908330783,-0.962229450966832,-0.0521227467757214,0.226683857584173,-0.10430540303263
0.102496704451657,-0.960220477629616,-0.0534329912536212,0.230968951778767,-0.106157047232907
0.11106463897844,-0.957534219371371,-0.0551614270574414,0.236807635240318,-0.108038074577078
0.120742963250486,-0.954310417302599,-0.0572715899532733,0.243603812139278,-0.109954135659674
0.128309292509064,-0.951450395990127,-0.0565309187708312,0.250008481419367,-0.112155623431737
0.136015554773328,-0.948428598412151,-0.055653767591089,0.256626175506988,-0.114143010172505
0.143511416171366,-0.94545318221129,-0.0547517667980175,0.263088884012255,-0.115365665675342
0.150395859189759,-0.942729328747925,-0.0535619925042813,0.268719871950235,-0.116461331072088
0.156580845932893,-0.94025081976252,-0.0520826571168927,0.273690340836466,-0.117438617087021
0.162179514334112,-0.937964207459295,-0.0502270488862199,0.278191683484797,-0.11835362882347
0.166997381837873,-0.935998158633824,-0.0482725479359326,0.281912298084006,-0.119224740713305
0.171779312578691,-0.933935314441641,-0.0464694011775918,0.285538156446856,-0.120686586561691
0.176939482750235,-0.931686107823352,-0.044849253003246,0.289363107806398,-0.122110410198015
