"x1","x2","x3","x4","x5"
0.873140382511533,-0.343856493077001,0.131141208149033,0.289956990564734,-0.134593877068219
0.870912693396909,-0.349596444908357,0.114017104047021,0.303226818748237,-0.119778973798136
0.867199538923092,-0.356232335942634,0.0957029281593962,0.318034605542646,-0.103722812049626
0.861752147491927,-0.363636242613183,0.0757884048290185,0.334656746355691,-0.0860981948899839
0.822830987668634,-0.402201300542325,0.0914149919550695,0.376094519340131,-0.106674698698862
0.814330816460744,-0.409815853774543,0.0730585021777507,0.394206533453968,-0.0904430848609801
0.802954460847679,-0.41898147795599,0.0548138133543472,0.414307315906419,-0.0711586170930877
0.787979027154064,-0.428220733997221,0.0327439393498907,0.438248277022386,-0.0508167085019921
0.769747318458152,-0.437833421844202,0.0120413934087093,0.463507382822273,-0.028405481103218
0.767867002311964,-0.440664573500359,0.021280421341538,0.462927102813597,-0.0379557844118895
0.743759519920715,-0.450949029598559,-0.00400044778494313,0.49326842241342,-0.0117050885823376
0.714088702412425,-0.461246219045977,-0.0292571004321702,0.525601593526674,0.0147050147654964
0.714900209126442,-0.463743370273775,-0.0185474594007134,0.522953335723328,0.00596472327211422
0.681274808350496,-0.474367124204778,-0.0433271577828571,0.554869829913067,0.0329043497335429
0.683351566042237,-0.476531149096033,-0.0314008248636438,0.551766457066886,0.0227258923383867
0.684789046575287,-0.478247554513881,-0.0183295724271659,0.54948421736658,0.00862322049326042
0.686050390143706,-0.480204862393672,-0.00337969753621905,0.546502833643994,-0.00783471638232405
0.687587043243199,-0.483100399645274,0.0154477378422707,0.541223430377311,-0.0260120670617547
0.687478892420697,-0.486405579389449,0.0343375119184538,0.536021512551654,-0.047793913544644
0.650636446382913,-0.493870179073183,-0.004894550334234,0.576826981251496,-0.00333735490299254
0.653541674510875,-0.498244662703493,0.0158296994597625,0.569030572047918,-0.0242727100843091
0.654869937560737,-0.502969490918272,0.0370356639952335,0.56062323164424,-0.0499700692195926
0.656080113565792,-0.509047520358069,0.0686374073377261,0.546427194459646,-0.0844732742926109
0.654250552691659,-0.515150161246323,0.10628416387033,0.527236395051333,-0.13153701347608
0.64755215036434,-0.520582172747627,0.156208083360618,0.496942595564987,-0.195748576959874
0.62956270341956,-0.523496409103403,0.225407822936793,0.4449571301733,-0.284265329904536
0.594767381338661,-0.518859011934245,0.299656851850758,0.370962886891352,-0.386819590401388
0.598915224831505,-0.524573848413368,0.27358744366813,0.401202128984479,-0.360984201027241
0.558063179733614,-0.510238452820157,0.348098405559695,0.301217563148555,-0.465099654253736
0.503026529199418,-0.49037418883846,0.407252502676285,0.188843727548689,-0.552250768647748
0.451597328825162,-0.473202116618817,0.437582753687859,0.0895382245647143,-0.610445615466439
0.320896714982212,-0.405905953786861,0.489317665164464,-0.0260438610999287,-0.701538020958956
0.176470707281991,-0.333759790742198,0.511441181894077,-0.117978574395022,-0.762870542753898
0.0526543697050181,-0.280127302387585,0.507931038209608,-0.162646196018767,-0.796434860583059
-0.0451048660247756,-0.245786589759782,0.492373685687677,-0.165071402124296,-0.817235638722514
-0.125239425425634,-0.225912176580821,0.472128968584502,-0.132911439173263,-0.83229055092065
-0.222214099205263,-0.0938909748728291,0.450344867753255,-0.223155672804844,-0.830178549912694
-0.276868239890513,0.0234009745210339,0.419487025433108,-0.27207744220137,-0.820244398377605
-0.329012141060152,0.0364269676277592,0.395435518019822,-0.191777202410744,-0.835030743618679
-0.37436595413521,0.0549314790232089,0.371306858939297,-0.12246726060555,-0.83902660957872
-0.392750742937326,0.0649059299895471,0.356147074835601,-0.0941692640643696,-0.840134206520595
-0.408144314348586,0.0746193493054458,0.344341003823689,-0.0710080750026494,-0.839188475697961
-0.426684890533187,0.159814699742389,0.317304704037694,-0.0857736482487758,-0.82726046200612
-0.435430511252558,0.169325322928349,0.314507179379,-0.074970819537466,-0.8229178666322
-0.440088119617921,0.242644645710508,0.297018921098496,-0.0826998119750371,-0.807704478437481
-0.43571237256368,0.303738712938009,0.289550875418553,-0.0801386437261886,-0.792234568157542
-0.440687673387611,0.316278063773079,0.304628725601117,-0.076755631418083,-0.779148556749236
-0.445765754427377,0.329613430466744,0.321458200389659,-0.0754051443807048,-0.763954559014411
-0.450594541174317,0.34438216975773,0.341433017924268,-0.0798618738377711,-0.745259052944082
-0.440569694715911,0.399631994848124,0.351974470246246,-0.0893606861630082,-0.717161943256187
-0.440960780790577,0.413473376779366,0.373954122696098,-0.0982844419627932,-0.696485347359072
-0.430629784516771,0.415932817958901,0.393905452092543,-0.116961688406118,-0.687543698893944
-0.420744692217794,0.420041217736001,0.412453132501597,-0.136119395275684,-0.676678064586708
-0.41624812435794,0.418043111699832,0.432743577879137,-0.151626530082054,-0.664620077118092
-0.410589276658161,0.427090760150907,0.446338582827477,-0.173391612439529,-0.647863524750567
-0.407799581223886,0.438187031299201,0.456867372745559,-0.196302656193359,-0.628035905061819
-0.409891120387894,0.453120844563034,0.461376699926811,-0.220952143996501,-0.604137782693348
-0.419015555743566,0.473633727737726,0.457552793564288,-0.248927698463969,-0.573391225981985
-0.434009473275871,0.487541994831439,0.453950448953016,-0.271296518756413,-0.542462689213358
-0.453095065477549,0.504836313673753,0.443371481083959,-0.295007569374864,-0.506198994279071
-0.492916955414067,0.549034422229807,0.391845657057032,-0.337801066664573,-0.433522200905477
-0.546343485907466,0.599260020917236,0.298871747768877,-0.384486780542002,-0.324409951621055
-0.602878737016879,0.640088912476847,0.142758085258057,-0.424409273381874,-0.162235354772202
-0.63209220030065,0.638180362046155,-0.0629512691513005,-0.43363450227208,0.0344024994616287
-0.630363183707363,0.604511689830243,-0.203576687598468,-0.414869562936913,0.153777929170193
-0.626084888766975,0.576867896708936,-0.279102806628056,-0.393961208753605,0.205273795536579
-0.625402373160933,0.555508879425374,-0.328606394722021,-0.374364737166959,0.228365140592753
-0.626766274160402,0.536974741610125,-0.36704728607369,-0.355412489647816,0.240375573709366
-0.594674510994897,0.546085205378673,-0.396190380911915,-0.36816553603324,0.235882374478767
-0.604204154156576,0.54254887186617,-0.399449909936056,-0.358964151837086,0.228391262715193
-0.606215663235502,0.525265188936239,-0.433135898052665,-0.339148126843995,0.232316363642423
-0.609171276493962,0.510924078148362,-0.461660417138472,-0.319100629130658,0.230024759534519
-0.612399499555372,0.49742302776715,-0.487937589292079,-0.298016093511232,0.225034444819964
-0.619076564335816,0.4878380290304,-0.508989884988603,-0.27468564972394,0.210322028653496
-0.626202361066932,0.4789916527688,-0.528496705046882,-0.249238590130437,0.192377123162796
-0.630865979388506,0.469369267038313,-0.547899445463354,-0.223718736450073,0.177360457352333
-0.638079226282838,0.46357753922606,-0.561184586349834,-0.196847648467042,0.155799966135323
-0.644723185561798,0.458060977898018,-0.573197408286216,-0.168219948959073,0.13288692348132
-0.616417241178093,0.481120701594183,-0.601835167129367,-0.141386773837563,0.0797299634145352
-0.617985140815452,0.483545342634693,-0.598769209844119,-0.141270579194192,0.076133594059325
-0.620456236268997,0.48061972850728,-0.608850276647208,-0.105362755575671,0.0473155979421074
-0.621225659301497,0.477643936375516,-0.617305728170794,-0.0677335032553359,0.0167559175638967
-0.620314400210253,0.474508172767195,-0.623661107985072,-0.030026806150422,-0.014044649093794
-0.616807329934459,0.469696142221017,-0.630241976740193,0.00594125764814524,-0.0411582790455456
-0.612340460487578,0.464838489391207,-0.634545133992745,0.0407533640936097,-0.0682347087012448
-0.60831744770264,0.460526170252509,-0.634521572324626,0.0751919356887306,-0.0979493562774586
-0.603805752857041,0.45541539751798,-0.63251239591771,0.108272343292553,-0.127360108388225
-0.599071116171121,0.449819133615449,-0.628619500055136,0.139311672099804,-0.155583826184224
-0.592976530404667,0.44274493182406,-0.625310819952459,0.168817959861099,-0.181225369670123
-0.586820769476706,0.43537636680059,-0.620377422460164,0.196631676710005,-0.20629261052733
-0.580576586580115,0.42784203518152,-0.614417273926408,0.222422629124797,-0.230003494757736
-0.57585721952388,0.421779770662138,-0.605998371832696,0.2444569905534,-0.251986191860024
-0.571232798225102,0.416594053550697,-0.597998341320675,0.263147954872466,-0.270727949060083
-0.566829397199377,0.412145430178454,-0.590490307217963,0.279124522475154,-0.28679483413803
-0.561328140610321,0.407298607812364,-0.585203052325335,0.293836706874517,-0.30035968417103
-0.557527762354965,0.404104878417799,-0.578489701448513,0.305879752414231,-0.312488853918696
-0.552105958748262,0.418231908247834,-0.582933154406864,0.290654857663081,-0.309789884354147
-0.546702025535829,0.430545563370112,-0.586920902189794,0.276977883136983,-0.307497186918854
-0.542946382256042,0.428318284508027,-0.581059234312045,0.288101415715659,-0.317994361010554
-0.538458633795939,0.42477260840873,-0.57795610262844,0.298330697500459,-0.326490534624953
-0.534149634249521,0.420934056211052,-0.575613289195928,0.307596331490101,-0.333994800420142
