x1,x2,x3,x4,x5,x6
-0.0,-0.04371819458678886,0.0069094876054490864,0.0,-0.05172973126477602,0.0
-0.0,-0.05000155787940707,0.005933408140239834,0.0,-0.05235375099536793,0.0
-0.0,-0.05401145463495499,0.004818574365066307,0.0,-0.052443315427031574,0.0
-0.0,-0.05509321100002385,0.003642413752609698,0.0,-0.0530031859095034,0.0
-0.0,-0.05669196734689005,0.002378353345171921,0.0,-0.04916712374068645,0.0
-0.0,-0.07356273962709997,0.002105581965011157,0.0,-0.0,0.0
-0.0,-0.08250032598544343,0.007935248081215707,0.0,-0.0,0.0
-0.0,-0.09946315994924002,0.05012663866161446,0.0,-0.0,0.0
-0.0,-0.1083297558404788,0.10981295227849708,0.0,-0.0,0.0
-0.0,-0.09453862294227945,0.1686302618861066,0.0,-0.0,0.0
-0.0,-0.05685043246332942,0.21783520231568723,0.0,-0.0,0.0
-0.0,-0.030213409548996772,0.2697778973978852,0.0,-0.0,0.0
-0.0,0.0018687454631931971,0.3274877768818416,0.0,-0.0,0.0
-0.0,0.027037659144508217,0.3564438439495718,0.0,-0.0,0.0
-0.0,0.03408543719529541,0.36430353915754804,0.0,-0.0,0.0
-0.0,0.019099889116377944,0.29259103842113615,0.0,-0.0,0.0
-0.0,0.017797250827970918,0.20745408082996217,0.0,-0.0,0.0
-0.0,0.007517481784707746,0.2070748284845124,0.0,-0.0,0.0
0.15046753576336344,-0.006468951421741278,0.19782372099321213,0.0,-0.0,0.0
-0.0,-0.026943713098280715,0.19865201604878602,0.0,-0.0,0.0
0.14382726780090255,-0.04261905682203662,0.16218233070746732,0.0,-0.0,0.0
-0.0,-0.07489094032458787,0.16277372469765716,0.0,-0.0,0.0
-0.0,-0.09559666219655558,0.16144551906271845,0.0,-0.0,0.0
-0.0,-0.10752454255890809,0.16215536367821085,0.0,-0.028354924843556326,0.0
-0.0,-0.09933308868667738,0.14455318024908256,0.0,-0.05497179279489496,0.0
0.13607497545859112,-0.0715333268667449,0.12434317319738558,0.0,-0.05325041394747435,0.0
-0.0,-0.045633562654829846,0.12480480888865798,0.0,-0.05334840275997679,0.0
-0.0,-0.034975313039487956,0.11976902663060987,0.0,-0.0769494498053833,0.0
-0.0,-0.03409534540986523,0.12025942943035048,0.0,-0.05026060532246937,0.0
-0.0,-0.04378466304579335,0.12019631118628715,0.0,-0.023454945229145766,0.0
-0.0,-0.05858703930170893,0.12066617664876687,0.0,-0.023787444033525455,0.0
-0.0,-0.08493015747632723,0.10231698324038757,0.0,-0.02270731459907975,0.0
0.11386336776436475,-0.10708128015799755,0.09422455732936624,0.0,-0.0,0.0
-0.0,-0.12760540945889381,0.09294695855778198,0.0,-0.0,0.0
-0.0,-0.12005901856009145,0.08452005937486927,0.0,-0.0,0.0
-0.0,-0.11132223155157893,0.08037061473536142,0.0,-0.03566142595808236,0.0
0.09412089175981482,-0.08899110308240467,0.07509217247297904,0.0,-0.06570582425173219,0.0
-0.0,-0.06675175952041987,0.06478962725228213,0.0,-0.08957673289775553,0.0
-0.0,-0.06090047928125361,0.06515689562983855,0.0,-0.11963140542855291,0.0
-0.0,-0.05429060283453551,0.062480212228958366,0.0,-0.1482238607597563,0.0
-0.0,-0.05396001097856755,0.0618487390889445,0.0,-0.15196739582277363,0.0
-0.0,-0.06206675823214877,0.0599652389109962,0.0,-0.16198003913499426,0.0
-0.0,-0.07173384384909258,0.059902647666977844,0.0,-0.17682289326424402,0.0
-0.0,-0.08184374809691318,0.05811249834834856,0.0,-0.19118957557102367,0.0
-0.0,-0.0920805987050935,0.05813460992682492,0.0,-0.20478954891661305,0.0
-0.0,-0.1052528834329687,0.058290356082787584,0.0,-0.21141792210433372,0.0
-0.0,-0.10368008051037704,0.05721353521942839,0.0,-0.21750053624534427,0.0
0.07148833665046835,-0.10311118358756005,0.0555946156169671,0.0,-0.22555262149481928,0.0
0.07128096998538122,-0.10045698124538383,0.05479905449164688,0.0,-0.24423641009743727,0.0
-0.0,-0.10004576599166544,0.05434361867322087,0.0,-0.2654938654942444,0.0
