x1,x2,x3,x4,x5
-1.0906043071743394,-0.16856856866360428,-1.340113702205988,-0.8027573569992976,-0.0
-1.125878762092459,-0.17610221266561363,-1.414501559211531,-0.8220967920379606,-0.0
-1.1250542719090493,-0.18282305992709463,-1.4329498034966572,-0.8211136827088087,-0.0
1.1037853374418614,-0.18432894489030216,-1.4388136281261528,-0.8195899914197918,-0.0
-1.0985908978329983,-0.1813996970948253,-1.4427017192149856,-0.8196934706131368,-0.0
-1.1084953898527599,-0.1672678624543215,-1.4452531361453498,-0.8259318280608622,-0.0
-1.1048516852545562,-0.1513260829692833,-1.4453395035251737,-0.8247419908040512,-0.0
-0.0,-0.1553674972454628,-1.4470424914448365,-0.8270582574021301,-0.0
-1.111488184090299,-0.13930044896480914,-1.4423401622172896,-0.8279997705097375,-0.0
-1.1138942964006309,-0.14488427072817314,-1.4186761012098332,-0.8268200546085567,-0.0
-1.1134467728265396,-0.17429172819059402,-1.4018679625986559,-0.8265125673897689,-0.0
-1.1234118858607482,-0.19615285975382368,-1.4033088503815583,-0.829367766712951,-0.0
-1.1112718064756908,-0.21594887660234868,-1.4030848404710567,-0.824939667447321,-0.0
-1.2347072056118413,-0.2635118656314233,-1.4781640931145006,-0.8712619587818545,-0.0
-1.227641175528519,-0.2483234405749696,-1.4708743279188106,-0.873010737622817,-0.0
-1.1904099676217865,-0.20203956334902376,-1.4621923557829768,-0.8648343552642145,-0.0
-1.1707853325095938,-0.15052644189634645,-1.4425971046663668,-0.8688180916568001,-0.0
-1.1736738571747938,-0.10917830345986253,-1.436837661336528,-0.8681616138896256,-0.0
-1.1817424370465759,-0.08023363603285459,-1.4496372418199113,-0.8767556463790536,-0.0
-1.1796545590014391,-0.043112475989821236,-1.4045885585083329,-0.8760511692226006,-0.0
-1.1695182208972377,-0.035895920628362825,-1.334441973938395,-0.8587868495671792,-0.0
-1.1756723542279028,-0.032552490982549,-1.3340178592396428,-0.8650022927334532,-0.0
-1.1816766586267353,-0.03520712813943811,-1.3146649905617627,-0.8689980404115722,-0.0
-1.1812609560337537,-0.01380789151820604,-1.313462057705201,-0.8656270936941303,-0.0
-1.1773332672647183,-0.012299002302271947,-1.2805602224807455,-0.868173462079459,-0.0
-1.1567596041906532,0.030222688509217912,-1.0601078722064439,-0.8619216018525667,-0.0
-1.155860869449569,0.06164742585846967,-1.0496433593305083,-0.8598032972560502,-0.0
-1.1607265602250423,0.11145365967670377,-1.033147176669655,-0.8556169726992051,-0.0
-1.1596570660294527,0.13573100948331698,-1.0216917376627224,-0.8545874269505143,-0.0
-1.1430880171838025,0.1420363150009712,-0.8954025016170719,-0.833068503341823,-0.0
-1.1411921418189983,0.13370610580825082,-0.8809961490044561,-0.8318733300775182,-0.0
-1.1348703159135012,0.10997340019284907,-0.8668743739642464,-0.8261553034596284,-0.0
-1.1307914638130199,0.06598857753094445,-0.8551613190421472,-0.8266995481968068,-0.0
-1.1376929659019945,0.01777193385726606,-0.8515079984718833,-0.8256807452553996,-0.0
-1.1410270332909427,-0.017271817700949835,-0.837517217364417,-0.8249660624739024,-0.0
-1.1401216827808287,-0.06575729888163953,-0.8318847853263069,-0.8224929577424217,-0.0
