"x1","x2","x3","x4","x5","x6"
0.149422609165781,0.0827538245428135,0.303644798164651,0.898124118597834,-0.268321601593388,-0.0010538749448306
0.153120940511306,0.0845975409908172,0.296201766497827,0.899663101736367,-0.26882484084913,-0.00112047996226879
0.154518085285974,0.0853575820290138,0.293655935512229,0.8999606324444,-0.269581182979712,-0.00113220214104017
0.154946824050288,0.0852793830128066,0.294763063522719,0.899198784383511,-0.270691660842446,-0.00110265405323826
0.156978935299982,0.0858687447611898,0.292533624310678,0.899220794715345,-0.271678083418832,-0.00111019559267152
0.157132014598342,0.0848495569601366,0.297566607179336,0.897379634427295,-0.272530598269838,-0.00103038125598618
0.15726979678664,0.0838385323336233,0.302506723725282,0.895565425496314,-0.273292255640175,-0.000951461265680348
0.15734983611315,0.0828050529713119,0.307448146344566,0.893735535734043,-0.27403653561856,-0.000871148227292723
0.156212781804947,0.0815083416147417,0.313396131385279,0.891807612307818,-0.274618645349411,-0.000777262502499236
0.15576430361083,0.080010768495551,0.319172802195826,0.889807906257627,-0.275147067146926,-0.000679989494381408
0.153780574296122,0.0781561477977127,0.326044708103409,0.887722964874661,-0.275473442992648,-0.00056540981422994
0.15679117507289,0.0770112862616171,0.327960175973107,0.886434836497234,-0.275972702234156,-0.00051034202392442
0.156225063780251,0.0754707039073335,0.332224207801844,0.884947852789989,-0.276391205132072,-0.000421446383583969
0.154603709954455,0.0738221787297114,0.337316671387004,0.883356792185123,-0.276669684762458,-0.00032439815157896
0.153741450107122,0.0720809760700237,0.342162861516004,0.881682297938424,-0.276999546672587,-0.000228587258227771
0.152435340788825,0.0701526831194138,0.347714178971099,0.879830981912843,-0.27719008954756,-0.00012326838343309
0.151023899789097,0.0681783135628177,0.353403351668956,0.877898723506063,-0.277386735923259,-1.67819889853957e-05
0.152575437136214,0.0671293155153089,0.355346824104411,0.876795784423854,-0.277798806663073,3.1830474397412e-05
0.150375620983494,0.0651352720784691,0.361422635142507,0.874799381063157,-0.277928536297128,0.000139122219603775
0.148738928450206,0.0631897706435955,0.367433001071503,0.87267403560834,-0.278058879538336,0.00024669418885097
0.146577035367425,0.0615703740764215,0.373123664649871,0.870690541949477,-0.278210089338832,0.000344915991805243
0.14522884072942,0.0602033547879481,0.378388303864425,0.868640798109147,-0.278512843437629,0.000437369249438662
0.143143636431108,0.0589112336993143,0.383873277448025,0.866597716118995,-0.278727089768007,0.000529718239405499
0.144370022833895,0.0582274294843883,0.38593578188045,0.865409296257064,-0.279082168416548,0.000573106166135271
0.142541130623092,0.0571927620934004,0.390740790088907,0.863538962144681,-0.279343305883327,0.000653698536443424
0.141268796281875,0.0561706806600178,0.395410695761256,0.861618514673801,-0.27955564758754,0.000733881519081542
0.139303834880296,0.0551908814941229,0.40039917171631,0.859677904185385,-0.279610709729598,0.000814577419384208
0.137386805274958,0.0543955228218876,0.405410864259121,0.857691526647596,-0.279593403514906,0.00089319752271742
